Gr_Liv_Area,Overall_Qual,Year_Built,Neighborhood,Sale_Price,Overall_Qual_Numeric,Log_Sale_Price
800.0,Poor,1936.0,Brookside,60000.0,2,11.002116507732017
875.0,Average,1931.0,Brookside,105000.0,5,11.561725152903833
995.0,Average,1925.0,Brookside,115000.0,5,11.652696102959753
1582.0,Average,1938.0,Brookside,150000.0,5,11.918397239722838
1072.0,Average,1925.0,Brookside,126500.0,5,11.748005492256807
2134.0,Above_Average,1916.0,Brookside,214500.0,6,12.276069679344003
2019.0,Good,1910.0,Brookside,167500.0,7,12.02874460037869
1768.0,Above_Average,1915.0,Old_Town,155000.0,6,11.951186847493476
1826.0,Good,1915.0,Old_Town,155000.0,7,11.951186847493476
1944.0,Good,1915.0,Old_Town,179900.0,7,12.100161978566867
2229.0,Above_Average,1912.0,Old_Town,104000.0,6,11.552155793461898
2128.0,Average,1922.0,Old_Town,62500.0,5,11.042937835596494
1930.0,Above_Average,1927.0,Iowa_DOT_and_Rail_Road,149000.0,6,11.91170829631447
1208.0,Below_Average,1925.0,Iowa_DOT_and_Rail_Road,103000.0,4,11.542493975902508
1427.0,Above_Average,1915.0,Old_Town,123000.0,6,11.719947764402807
1864.0,Good,1902.0,Old_Town,97500.0,7,11.487617913343598
1666.0,Above_Average,1927.0,Iowa_DOT_and_Rail_Road,135000.0,6,11.813037464800539
892.0,Below_Average,1923.0,Iowa_DOT_and_Rail_Road,70000.0,4,11.156264806643742
1403.0,Above_Average,1915.0,Iowa_DOT_and_Rail_Road,116000.0,6,11.661354090741
704.0,Below_Average,1946.0,Sawyer,88750.0,4,11.393589974879816
1200.0,Average,1987.0,Edwards,179000.0,5,12.095146671399466
1200.0,Average,1987.0,Edwards,179000.0,5,12.095146671399466
1152.0,Average,1978.0,Edwards,159900.0,5,11.982310152711182
904.0,Very_Poor,1922.0,Edwards,61000.0,1,11.0186455364637
1369.0,Above_Average,1925.0,Edwards,103600.0,6,11.548302261270587
1112.0,Average,1934.0,Edwards,63000.0,5,11.050905878263567
1464.0,Average,1963.0,Sawyer,175000.0,5,12.07254696717504
1121.0,Average,1963.0,Sawyer,139000.0,5,11.842236406331555
1683.0,Above_Average,1978.0,Sawyer,172500.0,6,12.058158312538197
1052.0,Average,1967.0,Sawyer,113500.0,5,11.63956692643747
899.0,Average,1967.0,Sawyer,130000.0,5,11.775297421715827
1034.0,Above_Average,1978.0,Sawyer,149900.0,6,11.917730355182513
858.0,Average,1982.0,Sawyer,134900.0,5,11.812296455066814
860.0,Average,1982.0,Sawyer,137000.0,5,11.827743504053695
1092.0,Average,1962.0,Sawyer,139000.0,5,11.842236406331555
1774.0,Average,1961.0,Sawyer,165000.0,5,12.013706813470414
1138.0,Above_Average,1960.0,Sawyer,148000.0,6,11.904974309480183
2071.0,Average,1956.0,Clear_Creek,165000.0,5,12.013706813470414
660.0,Poor,1947.0,Sawyer,63900.0,2,11.065090289695444
1788.0,Below_Average,1957.0,Clear_Creek,161500.0,4,11.992266613576142
1473.0,Average,1968.0,Clear_Creek,143000.0,5,11.870606902224587
1229.0,Below_Average,1956.0,Edwards,135000.0,4,11.813037464800539
861.0,Below_Average,1940.0,Edwards,82500.0,4,11.320565693461432
1867.0,Average,1955.0,Clear_Creek,190000.0,5,12.154784614286667
1733.0,Fair,1955.0,Edwards,139600.0,3,11.846543632608535
1383.0,Below_Average,1954.0,Edwards,122000.0,4,11.711784520403112
1689.0,Above_Average,1956.0,Edwards,127500.0,6,11.755879486687116
1073.0,Average,1956.0,Edwards,121500.0,5,11.707677772181546
1276.0,Average,1958.0,Edwards,60000.0,5,11.002116507732017
1639.0,Above_Average,1946.0,Edwards,154400.0,6,11.947308393235778
672.0,Below_Average,1941.0,Edwards,113000.0,4,11.635151947212842
1089.0,Average,1954.0,Edwards,125000.0,5,11.736077016252437
845.0,Below_Average,1957.0,Edwards,84000.0,4,11.338583982516495
1049.0,Average,1984.0,Edwards,139500.0,5,11.845827048676645
1716.0,Average,1949.0,Edwards,131000.0,5,11.782960235741939
1258.0,Above_Average,1939.0,Edwards,105000.0,6,11.561725152903833
1510.0,Below_Average,1940.0,Edwards,108000.0,4,11.58989576532275
1061.0,Good,1990.0,Sawyer_West,162000.0,7,11.995357787034976
1338.0,Above_Average,1983.0,Sawyer_West,156500.0,6,11.960817678718287
2132.0,Very_Good,1983.0,Sawyer_West,316600.0,8,12.665397584983758
2196.0,Good,1990.0,Sawyer_West,271900.0,7,12.513193308436527
1775.0,Good,1993.0,Sawyer_West,213000.0,7,12.269052139516223
1879.0,Good,1993.0,Sawyer_West,239900.0,7,12.3879816172226
2020.0,Very_Good,1995.0,Sawyer_West,239500.0,8,12.386312871189734
2016.0,Average,1880.0,Sawyer_West,131000.0,5,11.782960235741939
1535.0,Average,1979.0,Sawyer_West,118964.0,5,11.68658461118553
1224.0,Average,1979.0,Sawyer_West,153337.0,5,11.940399914116648
2228.0,Average,1979.0,Sawyer_West,147983.0,5,11.904859438794041
1535.0,Average,1979.0,Sawyer_West,118858.0,5,11.685693195625964
1535.0,Average,1979.0,Sawyer_West,118858.0,5,11.685693195625964
2240.0,Average,1979.0,Sawyer_West,142953.0,5,11.870278179170796
1229.0,Average,1979.0,Sawyer_West,148325.0,5,11.907167833055912
1513.0,Average,1979.0,Sawyer_West,113722.0,5,11.641520946000865
2787.0,Good,2000.0,Sawyer_West,269500.0,7,12.504327379899443
2787.0,Good,2000.0,Sawyer_West,269500.0,7,12.504327379899443
2787.0,Good,2000.0,Sawyer_West,269500.0,7,12.504327379899443
1680.0,Excellent,2009.0,College_Creek,323262.0,9,12.686221512376097
1718.0,Very_Good,2007.0,College_Creek,297000.0,8,12.601490784782536
1630.0,Very_Good,2008.0,College_Creek,295493.0,8,12.596403811053621
1720.0,Excellent,2008.0,College_Creek,332000.0,9,12.712893259942282
1468.0,Very_Good,2008.0,College_Creek,239900.0,8,12.3879816172226
1768.0,Very_Good,2007.0,College_Creek,212000.0,8,12.264346270624157
1838.0,Very_Good,2007.0,College_Creek,272500.0,8,12.515397562803473
1800.0,Excellent,2007.0,College_Creek,239000.0,9,12.384223015005313
1604.0,Good,2006.0,College_Creek,220000.0,7,12.301387370778713
1290.0,Good,2007.0,College_Creek,200000.0,7,12.206077645517674
1254.0,Very_Good,2008.0,College_Creek,221800.0,8,12.309535862454515
1232.0,Good,2007.0,College_Creek,194500.0,7,12.178192583415596
1498.0,Very_Good,2005.0,College_Creek,237000.0,8,12.37581963951765
1422.0,Above_Average,2005.0,College_Creek,173000.0,6,12.06105265381003
1644.0,Good,1989.0,Sawyer_West,275000.0,7,12.524530013005734
1759.0,Good,1992.0,Clear_Creek,233500.0,7,12.360941638737165
2126.0,Average,1967.0,Clear_Creek,185000.0,5,12.128116509451258
1040.0,Average,1996.0,College_Creek,152000.0,5,11.931642378754141
990.0,Average,1994.0,College_Creek,143000.0,5,11.870606902224587
1764.0,Above_Average,1997.0,College_Creek,231500.0,6,12.352339472153524
1661.0,Good,1996.0,College_Creek,212000.0,7,12.264346270624157
1463.0,Good,1998.0,College_Creek,207000.0,7,12.240478903153711
1097.0,Average,1994.0,College_Creek,145000.0,5,11.884495917930655
990.0,Average,1994.0,College_Creek,138000.0,5,11.835016210489899
1779.0,Good,1998.0,College_Creek,197900.0,7,12.19552218463499
1501.0,Good,1999.0,College_Creek,204000.0,7,12.225880174775122
1431.0,Good,1999.0,College_Creek,192000.0,7,12.165255859329688
1772.0,Above_Average,1998.0,College_Creek,200000.0,6,12.206077645517674
1660.0,Good,2002.0,College_Creek,195000.0,7,12.180759965737863
1573.0,Good,2002.0,College_Creek,227000.0,7,12.33270970174018
1840.0,Good,2001.0,College_Creek,230000.0,7,12.345838935721968
1430.0,Good,2001.0,College_Creek,187100.0,7,12.139403856983334
1444.0,Good,2002.0,College_Creek,203000.0,7,12.220966184120165
1492.0,Good,2001.0,College_Creek,201000.0,7,12.211065162153215
1040.0,Average,1978.0,College_Creek,124000.0,5,11.728044909070785
907.0,Average,1978.0,College_Creek,140000.0,5,11.849404844423074
914.0,Average,1979.0,College_Creek,134900.0,5,11.812296455066814
1040.0,Average,1977.0,College_Creek,150500.0,5,11.921725007667265
864.0,Average,1978.0,College_Creek,136500.0,5,11.824087219587643
1268.0,Average,1977.0,College_Creek,143500.0,5,11.874097282798648
864.0,Average,1972.0,College_Creek,133500.0,5,11.80186424743109
894.0,Average,1972.0,College_Creek,123000.0,5,11.719947764402807
768.0,Average,1972.0,College_Creek,133900.0,5,11.804855999911272
768.0,Average,1972.0,College_Creek,133000.0,5,11.798111925972618
1611.0,Good,2002.0,College_Creek,250000.0,7,12.429220196836383
2184.0,Very_Good,2003.0,College_Creek,254750.0,8,12.448041876494342
1788.0,Very_Good,2001.0,College_Creek,236500.0,8,12.373707715234994
1872.0,Very_Good,2001.0,College_Creek,261500.0,8,12.474193386571581
2153.0,Excellent,2000.0,College_Creek,313000.0,9,12.653961664405365
1725.0,Good,2002.0,College_Creek,198500.0,7,12.198549416880068
1870.0,Good,2001.0,College_Creek,211000.0,7,12.259618151783465
1513.0,Very_Good,1999.0,College_Creek,220000.0,8,12.301387370778713
1504.0,Good,1996.0,College_Creek,203000.0,7,12.220966184120165
1828.0,Very_Good,2002.0,College_Creek,279500.0,8,12.540761149388421
1417.0,Good,1997.0,College_Creek,210000.0,7,12.25486757159303
2034.0,Good,1997.0,College_Creek,219500.0,7,12.299112067295642
1716.0,Good,1996.0,College_Creek,191000.0,7,12.160033942617156
1212.0,Good,2001.0,College_Creek,178000.0,7,12.08954444723597
1630.0,Good,2000.0,College_Creek,213000.0,7,12.269052139516223
848.0,Above_Average,2003.0,College_Creek,144000.0,6,11.87757552297847
848.0,Above_Average,2003.0,College_Creek,140000.0,6,11.849404844423074
1602.0,Very_Good,2007.0,College_Creek,293200.0,8,12.588613659630019
1728.0,Good,2004.0,College_Creek,190000.0,7,12.154784614286667
1500.0,Good,2004.0,College_Creek,190000.0,7,12.154784614286667
1476.0,Above_Average,2005.0,College_Creek,173500.0,6,12.063938642041201
1396.0,Above_Average,2007.0,College_Creek,170000.0,6,12.04355959836804
1126.0,Below_Average,1949.0,Edwards,108000.0,4,11.58989576532275
1486.0,Average,1964.0,Edwards,167000.0,5,12.025755079404917
816.0,Below_Average,1938.0,Edwards,100000.0,4,11.51293546492023
1922.0,Good,2003.0,Edwards,198500.0,7,12.198549416880068
1426.0,Above_Average,1977.0,Edwards,159500.0,6,11.979805470779858
1149.0,Below_Average,1960.0,Edwards,127000.0,4,11.751950239425476
1125.0,Above_Average,1976.0,Edwards,125000.0,6,11.736077016252437
1698.0,Excellent,2007.0,Edwards,320000.0,9,12.676079399771027
1072.0,Above_Average,2005.0,Edwards,145500.0,6,11.8879382384223
698.0,Average,1947.0,Edwards,118000.0,5,11.678448377988165
876.0,Below_Average,1959.0,Edwards,85000.0,4,11.350418300109132
1368.0,Average,1950.0,Edwards,120000.0,5,11.695255355062795
1529.0,Below_Average,1945.0,Edwards,98000.0,4,11.49273296168228
864.0,Average,1922.0,Edwards,99900.0,5,11.511934974596555
944.0,Fair,1952.0,Edwards,82000.0,3,11.314486721293981
1678.0,Average,1959.0,Edwards,119900.0,5,11.694421681264394
1560.0,Average,1956.0,Edwards,103500.0,5,11.547336553476635
960.0,Below_Average,1956.0,Edwards,112000.0,4,11.626263078808801
1196.0,Above_Average,1920.0,Edwards,110000.0,6,11.608244735642321
1298.0,Average,1941.0,Edwards,122000.0,5,11.711784520403112
1604.0,Average,1941.0,Edwards,117000.0,5,11.669937760751914
1268.0,Average,1938.0,South_and_West_of_Iowa_State_University,160000.0,5,11.982935344196433
1520.0,Average,1932.0,South_and_West_of_Iowa_State_University,159434.0,5,11.979391594635791
438.0,Poor,1920.0,South_and_West_of_Iowa_State_University,60000.0,2,11.002116507732017
1489.0,Above_Average,1940.0,South_and_West_of_Iowa_State_University,139500.0,6,11.845827048676645
3082.0,Good,1920.0,South_and_West_of_Iowa_State_University,197000.0,7,12.190964083849375
1242.0,Above_Average,1935.0,South_and_West_of_Iowa_State_University,105000.0,6,11.561725152903833
1981.0,Below_Average,1928.0,South_and_West_of_Iowa_State_University,135000.0,4,11.813037464800539
1232.0,Above_Average,1916.0,Crawford,147500.0,6,11.901590234400047
1608.0,Above_Average,1925.0,South_and_West_of_Iowa_State_University,137450.0,6,11.831022768939789
1135.0,Good,1936.0,South_and_West_of_Iowa_State_University,155000.0,7,11.951186847493476
1913.0,Above_Average,1928.0,Crawford,177000.0,6,12.083910661257521
1477.0,Good,1928.0,South_and_West_of_Iowa_State_University,145000.0,7,11.884495917930655
1228.0,Good,1918.0,Crawford,137000.0,7,11.827743504053695
2080.0,Good,1926.0,Crawford,234000.0,7,12.36308066783498
1567.0,Average,1940.0,Crawford,205000.0,5,12.230770136157428
1494.0,Above_Average,1942.0,Crawford,177500.0,6,12.086731521684555
1308.0,Average,1940.0,Crawford,160000.0,5,11.982935344196433
1273.0,Average,1960.0,Crawford,155000.0,5,11.951186847493476
964.0,Average,1921.0,Crawford,163500.0,5,12.004574385508691
1343.0,Average,1921.0,Crawford,154900.0,5,11.950541482162043
2480.0,Good,1940.0,Crawford,205000.0,7,12.230770136157428
1112.0,Average,1954.0,Crawford,144800.0,5,11.883115664987255
1564.0,Good,1941.0,Crawford,174500.0,7,12.069685751267224
1561.0,Above_Average,1960.0,Crawford,193000.0,6,12.170450649220749
1523.0,Average,1949.0,Crawford,158000.0,5,11.970356641102999
1152.0,Above_Average,1950.0,Crawford,158500.0,6,11.973516181427835
1906.0,Above_Average,1954.0,Crawford,224000.0,6,12.319405795112926
1032.0,Above_Average,1980.0,Blueste,115000.0,6,11.652696102959753
1229.0,Above_Average,1980.0,Blueste,137000.0,6,11.827743504053695
1229.0,Above_Average,1980.0,Blueste,121000.0,6,11.703554089007538
1229.0,Above_Average,1980.0,Blueste,124000.0,6,11.728044909070785
1982.0,Above_Average,1986.0,Crawford,208000.0,6,12.245298166364206
2365.0,Good,1971.0,Crawford,315000.0,7,12.660331092405906
1680.0,Above_Average,1988.0,Crawford,222000.0,6,12.310437165348775
1344.0,Average,1920.0,Iowa_DOT_and_Rail_Road,147000.0,5,11.898194668458823
2168.0,Average,1900.0,Iowa_DOT_and_Rail_Road,123000.0,5,11.719947764402807
1192.0,Average,1920.0,Iowa_DOT_and_Rail_Road,78000.0,5,11.264476926102367
1526.0,Fair,1915.0,Iowa_DOT_and_Rail_Road,85000.0,3,11.350418300109132
572.0,Below_Average,1925.0,Iowa_DOT_and_Rail_Road,75000.0,4,11.225256725762893
1648.0,Very_Good,2007.0,Crawford,230000.0,8,12.345838935721968
810.0,Poor,1910.0,Iowa_DOT_and_Rail_Road,57625.0,2,10.961729133727554
2052.0,Very_Good,2000.0,Mitchell,251000.0,8,12.433212202169729
2149.0,Good,2003.0,Mitchell,239686.0,7,12.387089184491993
1710.0,Good,2004.0,Mitchell,240000.0,7,12.388398368982115
1961.0,Above_Average,2001.0,Mitchell,215000.0,6,12.278397958261774
926.0,Above_Average,1977.0,Mitchell,156450.0,6,11.960498140895073
1287.0,Above_Average,1977.0,Mitchell,173000.0,6,12.06105265381003
1734.0,Average,1977.0,Mitchell,126000.0,5,11.744045122410057
1217.0,Good,1990.0,Mitchell,173000.0,7,12.06105265381003
1595.0,Average,1991.0,Mitchell,152000.0,5,11.931642378754141
1344.0,Above_Average,1958.0,Timberland,137500.0,6,11.83138646878959
2036.0,Good,1965.0,Timberland,375000.0,7,12.834683971615659
1620.0,Excellent,2007.0,Timberland,315500.0,9,12.66191713053049
1692.0,Good,2009.0,Timberland,224500.0,7,12.32163544049751
2036.0,Excellent,2008.0,Timberland,410000.0,9,12.923914877701906
1641.0,Excellent,2008.0,Timberland,316500.0,9,12.66508168011904
1466.0,Very_Good,2007.0,Timberland,201000.0,8,12.211065162153215
1412.0,Above_Average,1988.0,Timberland,175000.0,6,12.07254696717504
2237.0,Above_Average,1980.0,Timberland,204000.0,6,12.225880174775122
1479.0,Good,1987.0,Timberland,213500.0,7,12.271396795480596
1296.0,Very_Good,2001.0,Timberland,220000.0,8,12.301387370778713
2014.0,Good,2003.0,Timberland,170000.0,7,12.04355959836804
1838.0,Excellent,2006.0,Timberland,315000.0,9,12.660331092405906
1978.0,Excellent,2007.0,Timberland,425000.0,9,12.959846800844963
1008.0,Average,1968.0,Mitchell,139500.0,5,11.845827048676645
1771.0,Average,1960.0,Mitchell,115000.0,5,11.652696102959753
1204.0,Above_Average,1998.0,Mitchell,162000.0,6,11.995357787034976
1224.0,Above_Average,1999.0,Mitchell,165000.0,6,12.013706813470414
988.0,Below_Average,1973.0,Meadow_Village,91000.0,4,11.418625774449596
874.0,Average,1968.0,Mitchell,130000.0,5,11.775297421715827
630.0,Below_Average,1970.0,Meadow_Village,86000.0,4,11.362114203075018
1404.0,Average,1969.0,Mitchell,160000.0,5,11.982935344196433
630.0,Below_Average,1970.0,Meadow_Village,80000.0,4,11.289794413577894
1344.0,Below_Average,1970.0,Meadow_Village,97000.0,4,11.48247656671073
1092.0,Below_Average,1970.0,Meadow_Village,88000.0,4,11.385103457032141
796.0,Average,1972.0,Mitchell,131900.0,5,11.789806920177805
1091.0,Above_Average,1993.0,Mitchell,131250.0,6,11.784866799472464
1110.0,Average,1978.0,Mitchell,165500.0,5,12.016732516077072
833.0,Average,1985.0,Mitchell,112000.0,5,11.626263078808801
883.0,Average,1992.0,Mitchell,149000.0,5,11.91170829631447
1362.0,Average,1993.0,Mitchell,143000.0,5,11.870606902224587
1287.0,Average,1992.0,Mitchell,130000.0,5,11.775297421715827
1567.0,Above_Average,1977.0,Mitchell,196000.0,6,12.185875040240456
1632.0,Average,1969.0,Mitchell,173000.0,5,12.06105265381003
1414.0,Above_Average,1958.0,North_Ames,176500.0,6,12.081081821061819
2117.0,Above_Average,1970.0,North_Ames,237500.0,6,12.377927112974284
2112.0,Above_Average,1969.0,North_Ames,206900.0,6,12.239995696974733
1604.0,Above_Average,1997.0,Gilbert,187500.0,6,12.141539457711714
1470.0,Above_Average,1995.0,Gilbert,165000.0,6,12.013706813470414
1604.0,Above_Average,1998.0,Gilbert,195500.0,6,12.18332077348399
1638.0,Above_Average,1998.0,Gilbert,192000.0,6,12.165255859329688
1636.0,Above_Average,1996.0,Gilbert,173000.0,6,12.06105265381003
1384.0,Average,1996.0,Gilbert,177900.0,5,12.088982494773598
1446.0,Good,1996.0,Gilbert,175000.0,7,12.07254696717504
1593.0,Very_Good,2001.0,Stone_Brook,286000.0,8,12.563750586299374
1682.0,Very_Good,1997.0,Stone_Brook,247900.0,8,12.420784751899777
1337.0,Very_Good,1993.0,Stone_Brook,180000.0,8,12.100717685412471
1280.0,Very_Good,1992.0,Stone_Brook,180000.0,8,12.100717685412471
1604.0,Above_Average,1997.0,Gilbert,181000.0,6,12.10625783509458
1633.0,Above_Average,1998.0,Gilbert,183000.0,6,12.117246896289503
1658.0,Above_Average,1995.0,Gilbert,188000.0,6,12.144202560946876
1895.0,Good,1994.0,Gilbert,194500.0,7,12.178192583415596
1709.0,Above_Average,1991.0,Gilbert,185000.0,6,12.128116509451258
1228.0,Very_Good,1988.0,Stone_Brook,189000.0,8,12.149507585033072
1337.0,Very_Good,1989.0,Stone_Brook,188500.0,8,12.146858590895919
2500.0,Very_Good,2005.0,Stone_Brook,355000.0,8,12.779875885354993
2504.0,Excellent,2005.0,Stone_Brook,325000.0,9,12.691583538230217
1884.0,Excellent,2004.0,Stone_Brook,387000.0,9,12.866182555987908
1474.0,Above_Average,1952.0,Gilbert,115000.0,6,11.652696102959753
1710.0,Excellent,2007.0,Stone_Brook,334000.0,9,12.718899265966332
1488.0,Above_Average,1950.0,Gilbert,133000.0,6,11.798111925972618
2093.0,Good,1986.0,Northwest_Ames,215000.0,7,12.278397958261774
1688.0,Good,1988.0,Northwest_Ames,226500.0,7,12.330504638906516
1422.0,Above_Average,1981.0,Northwest_Ames,175500.0,6,12.075400019877522
1260.0,Good,1983.0,Northwest_Ames,181900.0,7,12.111217862017215
2064.0,Good,1978.0,Northwest_Ames,235000.0,7,12.367345048436391
1782.0,Good,1979.0,Northwest_Ames,220000.0,7,12.301387370778713
2872.0,Above_Average,1977.0,Northwest_Ames,272000.0,6,12.513561021741964
1211.0,Above_Average,1976.0,Northwest_Ames,161000.0,6,11.989165855127435
1126.0,Average,1977.0,Northwest_Ames,175000.0,5,12.07254696717504
2044.0,Good,1980.0,Northwest_Ames,185000.0,7,12.128116509451258
1308.0,Average,1969.0,Northwest_Ames,146900.0,5,11.897514169490739
2840.0,Good,1978.0,Northwest_Ames,292500.0,7,12.586223364451623
1523.0,Above_Average,1976.0,Northwest_Ames,180000.0,6,12.100717685412471
1444.0,Above_Average,1976.0,Northwest_Ames,159900.0,6,11.982310152711182
1964.0,Good,1976.0,Northwest_Ames,205000.0,7,12.230770136157428
1178.0,Average,1973.0,Northwest_Ames,157000.0,5,11.964007453736912
2340.0,Very_Good,1996.0,Northwest_Ames,306000.0,8,12.631343648903034
1792.0,Average,1974.0,North_Ames,133000.0,5,11.798111925972618
1054.0,Above_Average,1969.0,North_Ames,151000.0,6,11.92504173829169
936.0,Below_Average,1969.0,North_Ames,111900.0,4,11.625369830810577
864.0,Average,1971.0,North_Ames,123000.0,5,11.719947764402807
864.0,Below_Average,1972.0,North_Ames,111250.0,4,11.619544188752133
1337.0,Above_Average,1998.0,North_Ames,181000.0,6,12.10625783509458
987.0,Above_Average,1973.0,Briardale,103400.0,6,11.546369912189585
987.0,Above_Average,1973.0,Briardale,100000.0,6,11.51293546492023
987.0,Above_Average,1972.0,Briardale,100500.0,6,11.51792295668052
987.0,Above_Average,1970.0,Briardale,106000.0,6,11.571203807011969
987.0,Above_Average,1971.0,Briardale,85400.0,6,11.355113089309977
987.0,Above_Average,1971.0,Briardale,89500.0,6,11.402005077384885
1302.0,Average,1972.0,Briardale,111750.0,5,11.624028460981638
1069.0,Above_Average,1977.0,Northpark_Villa,140000.0,6,11.849404844423074
1456.0,Above_Average,1975.0,Northpark_Villa,143000.0,6,11.870606902224587
1055.0,Good,1977.0,Northpark_Villa,148500.0,7,11.908346971208951
892.0,Average,1966.0,North_Ames,110000.0,5,11.608244735642321
1932.0,Very_Good,2008.0,Northridge_Heights,394617.0,8,12.885673487343764
2332.0,Very_Excellent,2007.0,Northridge_Heights,426000.0,10,12.962196972666593
2084.0,Very_Excellent,2007.0,Northridge_Heights,385000.0,10,12.861001210669146
2713.0,Excellent,2008.0,Northridge_Heights,446261.0,9,13.008661502470739
1582.0,Very_Good,2007.0,Northridge_Heights,317500.0,8,12.668236246916223
1710.0,Very_Good,2007.0,Northridge_Heights,372402.0,8,12.827731880206521
2464.0,Very_Good,2007.0,Northridge_Heights,417500.0,8,12.94204221847976
1950.0,Excellent,2007.0,Northridge_Heights,383000.0,9,12.855792879125431
2748.0,Excellent,2006.0,Northridge_Heights,390000.0,9,12.873904582205107
2790.0,Very_Excellent,2005.0,Northridge_Heights,460000.0,10,13.038983942375959
2331.0,Excellent,2005.0,Northridge_Heights,379000.0,9,12.84529412258351
2088.0,Very_Good,2007.0,Northridge_Heights,250000.0,8,12.429220196836383
2332.0,Very_Good,2004.0,Northridge_Heights,316000.0,8,12.663500657121004
2470.0,Very_Excellent,2003.0,Northridge_Heights,615000.0,10,13.329379172803593
2668.0,Excellent,2003.0,Northridge_Heights,412500.0,9,12.929993908996359
2046.0,Good,2003.0,Northridge_Heights,284000.0,7,12.556733038263905
1575.0,Very_Good,2003.0,Northridge_Heights,284000.0,8,12.556733038263905
2649.0,Very_Good,2001.0,Northridge_Heights,421250.0,8,12.950984134533131
2690.0,Very_Good,2003.0,Northridge_Heights,370000.0,8,12.821260987319457
1866.0,Excellent,2008.0,Northridge_Heights,336860.0,9,12.727425661340265
1702.0,Excellent,2008.0,Northridge_Heights,367294.0,9,12.813920618864572
1367.0,Good,2005.0,Northridge_Heights,192000.0,7,12.165255859329688
1518.0,Very_Good,2003.0,Northridge_Heights,274000.0,8,12.520887034998584
1684.0,Excellent,2005.0,Northridge_Heights,266000.0,9,12.491255347155265
1800.0,Excellent,2007.0,Northridge_Heights,370967.0,9,12.823871084500265
1342.0,Very_Good,2006.0,Northridge_Heights,234250.0,8,12.364148469034994
1342.0,Very_Good,2006.0,Northridge_Heights,219500.0,8,12.299112067295642
1626.0,Good,2003.0,Northridge_Heights,155000.0,7,11.951186847493476
1626.0,Good,2003.0,Northridge_Heights,154000.0,7,11.944714374881176
1358.0,Good,2004.0,Northridge_Heights,207000.0,7,12.240478903153711
1455.0,Good,2003.0,Bloomington_Heights,195000.0,7,12.180759965737863
1576.0,Good,2004.0,Bloomington_Heights,219990.0,7,12.30134191540679
1504.0,Good,2005.0,Bloomington_Heights,191000.0,7,12.160033942617156
1266.0,Good,2007.0,Bloomington_Heights,159895.0,7,11.982278882874377
1246.0,Good,2007.0,Bloomington_Heights,187687.0,7,12.142536288724802
1515.0,Above_Average,2004.0,Gilbert,179000.0,6,12.095146671399466
1593.0,Above_Average,2004.0,Gilbert,193000.0,6,12.170450649220749
1166.0,Good,2005.0,Gilbert,190000.0,7,12.154784614286667
1456.0,Above_Average,2005.0,Gilbert,176000.0,6,12.07824495582233
1720.0,Good,2002.0,Gilbert,188000.0,7,12.144202560946876
1986.0,Good,2003.0,Gilbert,213000.0,7,12.269052139516223
1358.0,Good,2007.0,Northridge_Heights,217300.0,7,12.289038768166744
1792.0,Above_Average,2000.0,Gilbert,186500.0,6,12.136191879981927
1892.0,Good,2000.0,Gilbert,226750.0,7,12.331607778110987
1490.0,Good,2004.0,Gilbert,184000.0,7,12.122696471358964
1414.0,Good,2002.0,Gilbert,176000.0,7,12.07824495582233
2322.0,Good,1999.0,Gilbert,225000.0,7,12.323860125621126
1651.0,Good,1999.0,Gilbert,185900.0,7,12.132969552931216
2199.0,Very_Good,1997.0,Northridge,284500.0,8,12.558492047480835
2630.0,Very_Good,1998.0,Northridge,315000.0,8,12.660331092405906
2198.0,Very_Good,2000.0,Northridge,250000.0,8,12.429220196836383
2172.0,Excellent,2000.0,Northridge,291000.0,9,12.581081982573842
2006.0,Very_Good,1998.0,Northridge,350000.0,8,12.765691290604371
2125.0,Good,1996.0,Northridge,279500.0,7,12.540761149388421
2501.0,Very_Good,1995.0,Northridge,290000.0,8,12.577639650232573
2113.0,Very_Good,1995.0,Northridge,350000.0,8,12.765691290604371
2418.0,Good,1993.0,Northridge,341000.0,7,12.739640688812674
2197.0,Good,1993.0,Northridge,287500.0,7,12.568981617474362
2127.0,Good,1994.0,Northridge,271000.0,7,12.509877789891931
1987.0,Very_Good,1994.0,Northridge,301500.0,8,12.616528611893463
1580.0,Very_Good,2007.0,Somerset,235128.0,8,12.367889578686164
1933.0,Above_Average,2007.0,Somerset,214000.0,6,12.273735966890268
1574.0,Very_Good,2006.0,Somerset,232000.0,8,12.354496960983985
1578.0,Good,2006.0,Somerset,240000.0,7,12.388398368982115
1506.0,Excellent,2008.0,Somerset,264132.0,9,12.484208043148733
1563.0,Very_Good,2007.0,Somerset,245000.0,8,12.409017571151187
1428.0,Good,2008.0,Somerset,227680.0,7,12.335700805443338
1861.0,Very_Good,2007.0,Somerset,257000.0,8,12.456835254920371
1874.0,Very_Good,2007.0,Somerset,297900.0,8,12.604516495526891
1460.0,Very_Good,2006.0,Somerset,247000.0,8,12.417147664184915
1372.0,Very_Good,2007.0,Somerset,212700.0,8,12.267642702634728
1372.0,Good,2007.0,Somerset,250580.0,7,12.43153750053306
1428.0,Good,2007.0,Somerset,182000.0,7,12.111767460549332
1768.0,Good,2005.0,Somerset,226700.0,7,12.331387247601905
1992.0,Very_Good,2003.0,Somerset,250000.0,8,12.429220196836383
