Gr_Liv_Area,Overall_Qual,Year_Built,Neighborhood,Sale_Price
1795.0,Very_Good,2006.0,Somerset,270000.0
1953.0,Very_Good,2005.0,Somerset,252000.0
1550.0,Good,2006.0,Somerset,241000.0
1836.0,Very_Good,2008.0,Somerset,264500.0
1662.0,Good,2006.0,Somerset,291000.0
2094.0,Good,2003.0,Somerset,263000.0
1221.0,Good,2004.0,Somerset,185000.0
1553.0,Good,2003.0,Somerset,234500.0
1653.0,Good,2003.0,Somerset,209000.0
1218.0,Good,2007.0,Sawyer_West,159000.0
1141.0,Good,2006.0,Sawyer_West,152000.0
1158.0,Above_Average,2004.0,Sawyer_West,143500.0
1812.0,Good,2004.0,Sawyer_West,193000.0
1512.0,Very_Good,2004.0,Sawyer_West,203000.0
1200.0,Good,2003.0,Sawyer_West,184900.0
1114.0,Good,2004.0,Sawyer_West,159000.0
1114.0,Average,2004.0,Sawyer_West,142000.0
1114.0,Average,2003.0,Sawyer_West,153000.0
1450.0,Good,2008.0,Sawyer_West,224243.0
2122.0,Good,1996.0,Sawyer_West,220000.0
1844.0,Very_Good,2005.0,Sawyer_West,257000.0
1434.0,Good,2001.0,Sawyer_West,189000.0
1730.0,Above_Average,1992.0,Sawyer_West,171500.0
1217.0,Above_Average,1980.0,Sawyer_West,120000.0
1332.0,Above_Average,1990.0,Sawyer_West,145000.0
1540.0,Good,1994.0,Sawyer_West,184000.0
1400.0,Above_Average,1986.0,Sawyer_West,162000.0
1882.0,Above_Average,1981.0,Sawyer_West,160000.0
841.0,Below_Average,1950.0,Sawyer_West,82000.0
784.0,Above_Average,1928.0,Sawyer_West,76000.0
980.0,Average,1962.0,Sawyer,110000.0
980.0,Average,1977.0,Sawyer,135000.0
864.0,Average,1961.0,Sawyer,141000.0
864.0,Average,1961.0,Sawyer,122000.0
1020.0,Average,1965.0,Sawyer,124100.0
912.0,Average,1963.0,Sawyer,129000.0
1144.0,Average,1961.0,Sawyer,131400.0
864.0,Average,1965.0,Sawyer,62383.0
912.0,Average,1962.0,Sawyer,123000.0
2014.0,Very_Good,1980.0,Veenker,275000.0
1755.0,Good,1991.0,Northridge,235000.0
3005.0,Good,2004.0,Somerset,280750.0
1224.0,Above_Average,2009.0,Somerset,164500.0
1224.0,Above_Average,2009.0,Somerset,173733.0
1726.0,Above_Average,2008.0,Somerset,222000.0
1256.0,Above_Average,2008.0,Somerset,195000.0
1471.0,Above_Average,1999.0,Somerset,172500.0
1512.0,Above_Average,2000.0,Somerset,180000.0
1452.0,Good,1999.0,Somerset,156000.0
1739.0,Very_Good,1999.0,Somerset,172500.0
1694.0,Very_Good,1977.0,Veenker,318750.0
1226.0,Very_Good,1981.0,Greens,211500.0
1740.0,Good,1981.0,Veenker,241600.0
2499.0,Very_Good,1976.0,Veenker,180500.0
1620.0,Below_Average,1976.0,Sawyer,150000.0
1556.0,Above_Average,1968.0,Northwest_Ames,154000.0
1442.0,Above_Average,1970.0,Northwest_Ames,185000.0
1489.0,Above_Average,1968.0,Northwest_Ames,185750.0
2090.0,Good,1973.0,Northwest_Ames,200000.0
2067.0,Good,1974.0,Northwest_Ames,206000.0
1395.0,Above_Average,1972.0,Northwest_Ames,162000.0
2640.0,Above_Average,1967.0,Northwest_Ames,256900.0
1724.0,Above_Average,1967.0,Northwest_Ames,197900.0
1336.0,Average,1969.0,Northwest_Ames,163000.0
1216.0,Above_Average,1969.0,Northwest_Ames,113000.0
2288.0,Good,1977.0,Northwest_Ames,230000.0
1334.0,Above_Average,1977.0,Northwest_Ames,167900.0
1680.0,Good,1998.0,Northwest_Ames,213250.0
1665.0,Very_Good,2001.0,Northwest_Ames,227000.0
864.0,Average,1967.0,North_Ames,130000.0
1568.0,Average,1967.0,North_Ames,143000.0
925.0,Average,1965.0,North_Ames,117500.0
2061.0,Good,1974.0,Northwest_Ames,168500.0
1320.0,Above_Average,1971.0,Northwest_Ames,172500.0
1342.0,Above_Average,1967.0,Northwest_Ames,161500.0
894.0,Below_Average,1960.0,North_Ames,141500.0
864.0,Average,1959.0,North_Ames,118000.0
864.0,Above_Average,1959.0,North_Ames,127500.0
1362.0,Below_Average,1957.0,North_Ames,140000.0
1728.0,Average,1956.0,North_Ames,177625.0
1776.0,Average,1958.0,North_Ames,110000.0
1516.0,Above_Average,1964.0,North_Ames,167000.0
1313.0,Average,1961.0,North_Ames,153000.0
1292.0,Average,1964.0,North_Ames,145100.0
1154.0,Average,1966.0,North_Ames,154000.0
2140.0,Average,1965.0,North_Ames,177500.0
1445.0,Above_Average,1964.0,North_Ames,158000.0
1041.0,Average,1959.0,North_Ames,124500.0
1576.0,Above_Average,1961.0,North_Ames,174500.0
960.0,Average,1955.0,North_Ames,122000.0
708.0,Below_Average,1940.0,Brookside,82500.0
1203.0,Average,1950.0,Brookside,110000.0
1505.0,Above_Average,1953.0,North_Ames,149500.0
1691.0,Above_Average,1967.0,North_Ames,175000.0
1644.0,Above_Average,1953.0,North_Ames,167000.0
1050.0,Average,1956.0,North_Ames,128900.0
1668.0,Above_Average,1950.0,North_Ames,140000.0
1113.0,Average,1950.0,North_Ames,147000.0
1584.0,Average,1967.0,North_Ames,124000.0
1453.0,Above_Average,1961.0,North_Ames,187500.0
1394.0,Above_Average,1963.0,North_Ames,159000.0
1567.0,Above_Average,1966.0,North_Ames,256000.0
1986.0,Good,1965.0,North_Ames,205000.0
2142.0,Above_Average,1968.0,North_Ames,193500.0
1392.0,Above_Average,1968.0,North_Ames,110000.0
1738.0,Below_Average,1920.0,North_Ames,104900.0
1144.0,Average,1956.0,North_Ames,150000.0
1478.0,Above_Average,1957.0,North_Ames,156500.0
1329.0,Good,1960.0,North_Ames,176000.0
988.0,Above_Average,1959.0,North_Ames,149500.0
1632.0,Above_Average,1958.0,North_Ames,139000.0
1215.0,Above_Average,1958.0,North_Ames,155000.0
1202.0,Average,1956.0,North_Ames,120000.0
1382.0,Average,1955.0,North_Ames,153000.0
1200.0,Below_Average,1956.0,North_Ames,144000.0
1382.0,Above_Average,1962.0,North_Ames,176000.0
1297.0,Average,1954.0,North_Ames,153000.0
1866.0,Average,1958.0,North_Ames,135000.0
1062.0,Above_Average,1954.0,North_Ames,131000.0
1319.0,Average,1953.0,North_Ames,123000.0
1112.0,Average,1951.0,North_Ames,126000.0
1005.0,Below_Average,1955.0,North_Ames,115000.0
1363.0,Average,1951.0,North_Ames,164900.0
793.0,Average,1945.0,North_Ames,113000.0
1031.0,Average,1952.0,North_Ames,145500.0
1210.0,Average,1953.0,North_Ames,102900.0
1699.0,Fair,1900.0,Old_Town,95000.0
1527.0,Good,1948.0,North_Ames,152500.0
1200.0,Average,1950.0,North_Ames,129900.0
972.0,Above_Average,1948.0,North_Ames,132000.0
792.0,Fair,1958.0,Old_Town,99900.0
1656.0,Average,1916.0,Old_Town,135000.0
1352.0,Average,1939.0,Old_Town,149000.0
1039.0,Below_Average,1900.0,Old_Town,114000.0
792.0,Average,1924.0,Old_Town,109500.0
1078.0,Average,1925.0,Old_Town,125000.0
2377.0,Below_Average,1915.0,Old_Town,142900.0
1690.0,Good,1910.0,Old_Town,156500.0
599.0,Poor,1940.0,Old_Town,59000.0
1374.0,Below_Average,1920.0,Old_Town,105000.0
846.0,Average,1920.0,Old_Town,106000.0
725.0,Fair,1890.0,Old_Town,78500.0
2544.0,Above_Average,1969.0,North_Ames,190000.0
1380.0,Above_Average,1963.0,North_Ames,154000.0
1040.0,Above_Average,1967.0,North_Ames,163000.0
2634.0,Average,1969.0,North_Ames,200000.0
951.0,Above_Average,1958.0,North_Ames,143500.0
1105.0,Above_Average,1957.0,North_Ames,135000.0
1306.0,Average,1957.0,North_Ames,153000.0
1478.0,Above_Average,1960.0,North_Ames,157500.0
1142.0,Above_Average,1958.0,North_Ames,113500.0
1268.0,Average,1949.0,North_Ames,133000.0
1040.0,Fair,1950.0,North_Ames,92900.0
1133.0,Above_Average,1950.0,North_Ames,128500.0
1040.0,Below_Average,1949.0,North_Ames,90000.0
1904.0,Average,1950.0,North_Ames,138000.0
1041.0,Average,1958.0,North_Ames,128000.0
1339.0,Average,1958.0,North_Ames,139000.0
732.0,Average,1952.0,North_Ames,118900.0
1183.0,Average,1959.0,North_Ames,138000.0
1148.0,Average,1959.0,North_Ames,132500.0
1461.0,Below_Average,1949.0,North_Ames,133500.0
1495.0,Above_Average,1948.0,North_Ames,135000.0
1806.0,Above_Average,1964.0,North_Ames,144750.0
941.0,Average,1978.0,North_Ames,145000.0
1045.0,Above_Average,1963.0,North_Ames,127000.0
894.0,Average,1962.0,North_Ames,109500.0
1224.0,Above_Average,1926.0,Old_Town,115000.0
1230.0,Average,1910.0,Old_Town,110000.0
1378.0,Above_Average,1935.0,Old_Town,128900.0
1944.0,Above_Average,1910.0,Old_Town,103500.0
1131.0,Average,1941.0,Old_Town,66500.0
1306.0,Average,1910.0,Old_Town,130000.0
1464.0,Average,1910.0,Old_Town,129000.0
1558.0,Average,1939.0,Old_Town,150000.0
2372.0,Average,1892.0,Old_Town,107500.0
1701.0,Below_Average,1920.0,Old_Town,94550.0
1960.0,Average,1952.0,Old_Town,124500.0
1389.0,Good,1946.0,Old_Town,135000.0
1447.0,Average,1910.0,Old_Town,103000.0
936.0,Below_Average,1953.0,Old_Town,93000.0
1328.0,Average,1950.0,Old_Town,129500.0
1387.0,Average,1954.0,Old_Town,93000.0
861.0,Below_Average,1920.0,Old_Town,80000.0
612.0,Poor,1940.0,Old_Town,45000.0
968.0,Fair,1910.0,Old_Town,37900.0
886.0,Average,1938.0,Old_Town,91300.0
792.0,Average,1923.0,Old_Town,99500.0
1452.0,Below_Average,1920.0,Old_Town,113000.0
1510.0,Below_Average,1910.0,Old_Town,87500.0
1284.0,Average,1947.0,Old_Town,110000.0
2138.0,Average,1898.0,Old_Town,106000.0
2640.0,Good,1880.0,Old_Town,265979.0
2007.0,Above_Average,1900.0,Old_Town,160000.0
1288.0,Above_Average,1917.0,Old_Town,119000.0
1742.0,Very_Good,1882.0,Old_Town,168000.0
816.0,Below_Average,1910.0,Old_Town,58500.0
1482.0,Good,1920.0,Old_Town,143000.0
1022.0,Average,1910.0,Old_Town,85000.0
1869.0,Average,1890.0,Old_Town,124900.0
1480.0,Above_Average,1920.0,Old_Town,119000.0
1521.0,Above_Average,1910.0,Old_Town,146500.0
720.0,Below_Average,1920.0,Iowa_DOT_and_Rail_Road,34900.0
797.0,Fair,1900.0,Iowa_DOT_and_Rail_Road,44000.0
1576.0,Average,1923.0,Brookside,223500.0
1432.0,Above_Average,1923.0,Brookside,149000.0
1548.0,Good,1925.0,Brookside,205000.0
1654.0,Average,1930.0,Brookside,137000.0
952.0,Above_Average,1916.0,Brookside,121000.0
1324.0,Below_Average,1936.0,Brookside,128000.0
1176.0,Above_Average,1937.0,Brookside,134900.0
1348.0,Average,1925.0,Brookside,117000.0
1412.0,Above_Average,1939.0,Brookside,132500.0
1142.0,Average,1924.0,Brookside,93000.0
904.0,Above_Average,1926.0,Brookside,119000.0
1301.0,Average,1924.0,Brookside,100000.0
1539.0,Average,1936.0,Brookside,141500.0
1573.0,Below_Average,1935.0,Brookside,133000.0
800.0,Poor,1936.0,Brookside,60000.0
875.0,Average,1931.0,Brookside,105000.0
995.0,Average,1925.0,Brookside,115000.0
1582.0,Average,1938.0,Brookside,150000.0
1072.0,Average,1925.0,Brookside,126500.0
2134.0,Above_Average,1916.0,Brookside,214500.0
2019.0,Good,1910.0,Brookside,167500.0
1768.0,Above_Average,1915.0,Old_Town,155000.0
1826.0,Good,1915.0,Old_Town,155000.0
1944.0,Good,1915.0,Old_Town,179900.0
2229.0,Above_Average,1912.0,Old_Town,104000.0
2128.0,Average,1922.0,Old_Town,62500.0
1930.0,Above_Average,1927.0,Iowa_DOT_and_Rail_Road,149000.0
1208.0,Below_Average,1925.0,Iowa_DOT_and_Rail_Road,103000.0
1427.0,Above_Average,1915.0,Old_Town,123000.0
1864.0,Good,1902.0,Old_Town,97500.0
1666.0,Above_Average,1927.0,Iowa_DOT_and_Rail_Road,135000.0
892.0,Below_Average,1923.0,Iowa_DOT_and_Rail_Road,70000.0
1403.0,Above_Average,1915.0,Iowa_DOT_and_Rail_Road,116000.0
704.0,Below_Average,1946.0,Sawyer,88750.0
1200.0,Average,1987.0,Edwards,179000.0
1200.0,Average,1987.0,Edwards,179000.0
1152.0,Average,1978.0,Edwards,159900.0
904.0,Very_Poor,1922.0,Edwards,61000.0
1369.0,Above_Average,1925.0,Edwards,103600.0
1112.0,Average,1934.0,Edwards,63000.0
1464.0,Average,1963.0,Sawyer,175000.0
1121.0,Average,1963.0,Sawyer,139000.0
1683.0,Above_Average,1978.0,Sawyer,172500.0
1052.0,Average,1967.0,Sawyer,113500.0
899.0,Average,1967.0,Sawyer,130000.0
1034.0,Above_Average,1978.0,Sawyer,149900.0
858.0,Average,1982.0,Sawyer,134900.0
860.0,Average,1982.0,Sawyer,137000.0
1092.0,Average,1962.0,Sawyer,139000.0
1774.0,Average,1961.0,Sawyer,165000.0
1138.0,Above_Average,1960.0,Sawyer,148000.0
2071.0,Average,1956.0,Clear_Creek,165000.0
660.0,Poor,1947.0,Sawyer,63900.0
1788.0,Below_Average,1957.0,Clear_Creek,161500.0
1473.0,Average,1968.0,Clear_Creek,143000.0
1229.0,Below_Average,1956.0,Edwards,135000.0
861.0,Below_Average,1940.0,Edwards,82500.0
1867.0,Average,1955.0,Clear_Creek,190000.0
1733.0,Fair,1955.0,Edwards,139600.0
1383.0,Below_Average,1954.0,Edwards,122000.0
1689.0,Above_Average,1956.0,Edwards,127500.0
1073.0,Average,1956.0,Edwards,121500.0
1276.0,Average,1958.0,Edwards,60000.0
1639.0,Above_Average,1946.0,Edwards,154400.0
672.0,Below_Average,1941.0,Edwards,113000.0
1089.0,Average,1954.0,Edwards,125000.0
845.0,Below_Average,1957.0,Edwards,84000.0
1049.0,Average,1984.0,Edwards,139500.0
1716.0,Average,1949.0,Edwards,131000.0
1258.0,Above_Average,1939.0,Edwards,105000.0
1510.0,Below_Average,1940.0,Edwards,108000.0
1061.0,Good,1990.0,Sawyer_West,162000.0
1338.0,Above_Average,1983.0,Sawyer_West,156500.0
2132.0,Very_Good,1983.0,Sawyer_West,316600.0
2196.0,Good,1990.0,Sawyer_West,271900.0
1775.0,Good,1993.0,Sawyer_West,213000.0
1879.0,Good,1993.0,Sawyer_West,239900.0
2020.0,Very_Good,1995.0,Sawyer_West,239500.0
2016.0,Average,1880.0,Sawyer_West,131000.0
1535.0,Average,1979.0,Sawyer_West,118964.0
1224.0,Average,1979.0,Sawyer_West,153337.0
2228.0,Average,1979.0,Sawyer_West,147983.0
1535.0,Average,1979.0,Sawyer_West,118858.0
1535.0,Average,1979.0,Sawyer_West,118858.0
2240.0,Average,1979.0,Sawyer_West,142953.0
1229.0,Average,1979.0,Sawyer_West,148325.0
1513.0,Average,1979.0,Sawyer_West,113722.0
2787.0,Good,2000.0,Sawyer_West,269500.0
2787.0,Good,2000.0,Sawyer_West,269500.0
2787.0,Good,2000.0,Sawyer_West,269500.0
1680.0,Excellent,2009.0,College_Creek,323262.0
1718.0,Very_Good,2007.0,College_Creek,297000.0
1630.0,Very_Good,2008.0,College_Creek,295493.0
1720.0,Excellent,2008.0,College_Creek,332000.0
1468.0,Very_Good,2008.0,College_Creek,239900.0
1768.0,Very_Good,2007.0,College_Creek,212000.0
1838.0,Very_Good,2007.0,College_Creek,272500.0
1800.0,Excellent,2007.0,College_Creek,239000.0
1604.0,Good,2006.0,College_Creek,220000.0
1290.0,Good,2007.0,College_Creek,200000.0
1254.0,Very_Good,2008.0,College_Creek,221800.0
1232.0,Good,2007.0,College_Creek,194500.0
1498.0,Very_Good,2005.0,College_Creek,237000.0
1422.0,Above_Average,2005.0,College_Creek,173000.0
1644.0,Good,1989.0,Sawyer_West,275000.0
1759.0,Good,1992.0,Clear_Creek,233500.0
2126.0,Average,1967.0,Clear_Creek,185000.0
1040.0,Average,1996.0,College_Creek,152000.0
990.0,Average,1994.0,College_Creek,143000.0
1764.0,Above_Average,1997.0,College_Creek,231500.0
1661.0,Good,1996.0,College_Creek,212000.0
1463.0,Good,1998.0,College_Creek,207000.0
1097.0,Average,1994.0,College_Creek,145000.0
990.0,Average,1994.0,College_Creek,138000.0
1779.0,Good,1998.0,College_Creek,197900.0
1501.0,Good,1999.0,College_Creek,204000.0
1431.0,Good,1999.0,College_Creek,192000.0
1772.0,Above_Average,1998.0,College_Creek,200000.0
1660.0,Good,2002.0,College_Creek,195000.0
1573.0,Good,2002.0,College_Creek,227000.0
1840.0,Good,2001.0,College_Creek,230000.0
1430.0,Good,2001.0,College_Creek,187100.0
1444.0,Good,2002.0,College_Creek,203000.0
1492.0,Good,2001.0,College_Creek,201000.0
1040.0,Average,1978.0,College_Creek,124000.0
907.0,Average,1978.0,College_Creek,140000.0
914.0,Average,1979.0,College_Creek,134900.0
1040.0,Average,1977.0,College_Creek,150500.0
864.0,Average,1978.0,College_Creek,136500.0
1268.0,Average,1977.0,College_Creek,143500.0
864.0,Average,1972.0,College_Creek,133500.0
894.0,Average,1972.0,College_Creek,123000.0
768.0,Average,1972.0,College_Creek,133900.0
768.0,Average,1972.0,College_Creek,133000.0
1611.0,Good,2002.0,College_Creek,250000.0
2184.0,Very_Good,2003.0,College_Creek,254750.0
1788.0,Very_Good,2001.0,College_Creek,236500.0
1872.0,Very_Good,2001.0,College_Creek,261500.0
2153.0,Excellent,2000.0,College_Creek,313000.0
1725.0,Good,2002.0,College_Creek,198500.0
1870.0,Good,2001.0,College_Creek,211000.0
1513.0,Very_Good,1999.0,College_Creek,220000.0
1504.0,Good,1996.0,College_Creek,203000.0
1828.0,Very_Good,2002.0,College_Creek,279500.0
1417.0,Good,1997.0,College_Creek,210000.0
2034.0,Good,1997.0,College_Creek,219500.0
1716.0,Good,1996.0,College_Creek,191000.0
1212.0,Good,2001.0,College_Creek,178000.0
1630.0,Good,2000.0,College_Creek,213000.0
848.0,Above_Average,2003.0,College_Creek,144000.0
848.0,Above_Average,2003.0,College_Creek,140000.0
1602.0,Very_Good,2007.0,College_Creek,293200.0
1728.0,Good,2004.0,College_Creek,190000.0
1500.0,Good,2004.0,College_Creek,190000.0
1476.0,Above_Average,2005.0,College_Creek,173500.0
1396.0,Above_Average,2007.0,College_Creek,170000.0
1126.0,Below_Average,1949.0,Edwards,108000.0
1486.0,Average,1964.0,Edwards,167000.0
816.0,Below_Average,1938.0,Edwards,100000.0
1922.0,Good,2003.0,Edwards,198500.0
1426.0,Above_Average,1977.0,Edwards,159500.0
1149.0,Below_Average,1960.0,Edwards,127000.0
1125.0,Above_Average,1976.0,Edwards,125000.0
1698.0,Excellent,2007.0,Edwards,320000.0
1072.0,Above_Average,2005.0,Edwards,145500.0
698.0,Average,1947.0,Edwards,118000.0
876.0,Below_Average,1959.0,Edwards,85000.0
1368.0,Average,1950.0,Edwards,120000.0
1529.0,Below_Average,1945.0,Edwards,98000.0
864.0,Average,1922.0,Edwards,99900.0
944.0,Fair,1952.0,Edwards,82000.0
1678.0,Average,1959.0,Edwards,119900.0
1560.0,Average,1956.0,Edwards,103500.0
960.0,Below_Average,1956.0,Edwards,112000.0
1196.0,Above_Average,1920.0,Edwards,110000.0
1298.0,Average,1941.0,Edwards,122000.0
1604.0,Average,1941.0,Edwards,117000.0
1268.0,Average,1938.0,South_and_West_of_Iowa_State_University,160000.0
1520.0,Average,1932.0,South_and_West_of_Iowa_State_University,159434.0
438.0,Poor,1920.0,South_and_West_of_Iowa_State_University,60000.0
1489.0,Above_Average,1940.0,South_and_West_of_Iowa_State_University,139500.0
3082.0,Good,1920.0,South_and_West_of_Iowa_State_University,197000.0
1242.0,Above_Average,1935.0,South_and_West_of_Iowa_State_University,105000.0
1981.0,Below_Average,1928.0,South_and_West_of_Iowa_State_University,135000.0
1232.0,Above_Average,1916.0,Crawford,147500.0
1608.0,Above_Average,1925.0,South_and_West_of_Iowa_State_University,137450.0
1135.0,Good,1936.0,South_and_West_of_Iowa_State_University,155000.0
1913.0,Above_Average,1928.0,Crawford,177000.0
1477.0,Good,1928.0,South_and_West_of_Iowa_State_University,145000.0
1228.0,Good,1918.0,Crawford,137000.0
2080.0,Good,1926.0,Crawford,234000.0
1567.0,Average,1940.0,Crawford,205000.0
1494.0,Above_Average,1942.0,Crawford,177500.0
1308.0,Average,1940.0,Crawford,160000.0
1273.0,Average,1960.0,Crawford,155000.0
964.0,Average,1921.0,Crawford,163500.0
1343.0,Average,1921.0,Crawford,154900.0
2480.0,Good,1940.0,Crawford,205000.0
1112.0,Average,1954.0,Crawford,144800.0
1564.0,Good,1941.0,Crawford,174500.0
1561.0,Above_Average,1960.0,Crawford,193000.0
1523.0,Average,1949.0,Crawford,158000.0
1152.0,Above_Average,1950.0,Crawford,158500.0
1906.0,Above_Average,1954.0,Crawford,224000.0
1032.0,Above_Average,1980.0,Blueste,115000.0
1229.0,Above_Average,1980.0,Blueste,137000.0
1229.0,Above_Average,1980.0,Blueste,121000.0
1229.0,Above_Average,1980.0,Blueste,124000.0
1982.0,Above_Average,1986.0,Crawford,208000.0
2365.0,Good,1971.0,Crawford,315000.0
1680.0,Above_Average,1988.0,Crawford,222000.0
1344.0,Average,1920.0,Iowa_DOT_and_Rail_Road,147000.0
2168.0,Average,1900.0,Iowa_DOT_and_Rail_Road,123000.0
1192.0,Average,1920.0,Iowa_DOT_and_Rail_Road,78000.0
1526.0,Fair,1915.0,Iowa_DOT_and_Rail_Road,85000.0
572.0,Below_Average,1925.0,Iowa_DOT_and_Rail_Road,75000.0
1648.0,Very_Good,2007.0,Crawford,230000.0
810.0,Poor,1910.0,Iowa_DOT_and_Rail_Road,57625.0
2052.0,Very_Good,2000.0,Mitchell,251000.0
2149.0,Good,2003.0,Mitchell,239686.0
1710.0,Good,2004.0,Mitchell,240000.0
1961.0,Above_Average,2001.0,Mitchell,215000.0
926.0,Above_Average,1977.0,Mitchell,156450.0
1287.0,Above_Average,1977.0,Mitchell,173000.0
1734.0,Average,1977.0,Mitchell,126000.0
1217.0,Good,1990.0,Mitchell,173000.0
1595.0,Average,1991.0,Mitchell,152000.0
1344.0,Above_Average,1958.0,Timberland,137500.0
2036.0,Good,1965.0,Timberland,375000.0
1620.0,Excellent,2007.0,Timberland,315500.0
1692.0,Good,2009.0,Timberland,224500.0
2036.0,Excellent,2008.0,Timberland,410000.0
1641.0,Excellent,2008.0,Timberland,316500.0
1466.0,Very_Good,2007.0,Timberland,201000.0
1412.0,Above_Average,1988.0,Timberland,175000.0
2237.0,Above_Average,1980.0,Timberland,204000.0
1479.0,Good,1987.0,Timberland,213500.0
1296.0,Very_Good,2001.0,Timberland,220000.0
2014.0,Good,2003.0,Timberland,170000.0
1838.0,Excellent,2006.0,Timberland,315000.0
1978.0,Excellent,2007.0,Timberland,425000.0
1008.0,Average,1968.0,Mitchell,139500.0
1771.0,Average,1960.0,Mitchell,115000.0
1204.0,Above_Average,1998.0,Mitchell,162000.0
1224.0,Above_Average,1999.0,Mitchell,165000.0
988.0,Below_Average,1973.0,Meadow_Village,91000.0
874.0,Average,1968.0,Mitchell,130000.0
630.0,Below_Average,1970.0,Meadow_Village,86000.0
1404.0,Average,1969.0,Mitchell,160000.0
630.0,Below_Average,1970.0,Meadow_Village,80000.0
1344.0,Below_Average,1970.0,Meadow_Village,97000.0
1092.0,Below_Average,1970.0,Meadow_Village,88000.0
796.0,Average,1972.0,Mitchell,131900.0
1091.0,Above_Average,1993.0,Mitchell,131250.0
1110.0,Average,1978.0,Mitchell,165500.0
833.0,Average,1985.0,Mitchell,112000.0
883.0,Average,1992.0,Mitchell,149000.0
1362.0,Average,1993.0,Mitchell,143000.0
1287.0,Average,1992.0,Mitchell,130000.0
1567.0,Above_Average,1977.0,Mitchell,196000.0
1632.0,Average,1969.0,Mitchell,173000.0
1414.0,Above_Average,1958.0,North_Ames,176500.0
2117.0,Above_Average,1970.0,North_Ames,237500.0
2112.0,Above_Average,1969.0,North_Ames,206900.0
1604.0,Above_Average,1997.0,Gilbert,187500.0
1470.0,Above_Average,1995.0,Gilbert,165000.0
1604.0,Above_Average,1998.0,Gilbert,195500.0
1638.0,Above_Average,1998.0,Gilbert,192000.0
1636.0,Above_Average,1996.0,Gilbert,173000.0
1384.0,Average,1996.0,Gilbert,177900.0
1446.0,Good,1996.0,Gilbert,175000.0
1593.0,Very_Good,2001.0,Stone_Brook,286000.0
1682.0,Very_Good,1997.0,Stone_Brook,247900.0
1337.0,Very_Good,1993.0,Stone_Brook,180000.0
1280.0,Very_Good,1992.0,Stone_Brook,180000.0
1604.0,Above_Average,1997.0,Gilbert,181000.0
1633.0,Above_Average,1998.0,Gilbert,183000.0
1658.0,Above_Average,1995.0,Gilbert,188000.0
1895.0,Good,1994.0,Gilbert,194500.0
1709.0,Above_Average,1991.0,Gilbert,185000.0
1228.0,Very_Good,1988.0,Stone_Brook,189000.0
1337.0,Very_Good,1989.0,Stone_Brook,188500.0
2500.0,Very_Good,2005.0,Stone_Brook,355000.0
2504.0,Excellent,2005.0,Stone_Brook,325000.0
1884.0,Excellent,2004.0,Stone_Brook,387000.0
1474.0,Above_Average,1952.0,Gilbert,115000.0
1710.0,Excellent,2007.0,Stone_Brook,334000.0
1488.0,Above_Average,1950.0,Gilbert,133000.0
2093.0,Good,1986.0,Northwest_Ames,215000.0
1688.0,Good,1988.0,Northwest_Ames,226500.0
1422.0,Above_Average,1981.0,Northwest_Ames,175500.0
1260.0,Good,1983.0,Northwest_Ames,181900.0
2064.0,Good,1978.0,Northwest_Ames,235000.0
1782.0,Good,1979.0,Northwest_Ames,220000.0
2872.0,Above_Average,1977.0,Northwest_Ames,272000.0
1211.0,Above_Average,1976.0,Northwest_Ames,161000.0
1126.0,Average,1977.0,Northwest_Ames,175000.0
2044.0,Good,1980.0,Northwest_Ames,185000.0
1308.0,Average,1969.0,Northwest_Ames,146900.0
2840.0,Good,1978.0,Northwest_Ames,292500.0
1523.0,Above_Average,1976.0,Northwest_Ames,180000.0
1444.0,Above_Average,1976.0,Northwest_Ames,159900.0
1964.0,Good,1976.0,Northwest_Ames,205000.0
1178.0,Average,1973.0,Northwest_Ames,157000.0
2340.0,Very_Good,1996.0,Northwest_Ames,306000.0
1792.0,Average,1974.0,North_Ames,133000.0
1054.0,Above_Average,1969.0,North_Ames,151000.0
936.0,Below_Average,1969.0,North_Ames,111900.0
864.0,Average,1971.0,North_Ames,123000.0
864.0,Below_Average,1972.0,North_Ames,111250.0
1337.0,Above_Average,1998.0,North_Ames,181000.0
987.0,Above_Average,1973.0,Briardale,103400.0
987.0,Above_Average,1973.0,Briardale,100000.0
987.0,Above_Average,1972.0,Briardale,100500.0
987.0,Above_Average,1970.0,Briardale,106000.0
987.0,Above_Average,1971.0,Briardale,85400.0
987.0,Above_Average,1971.0,Briardale,89500.0
1302.0,Average,1972.0,Briardale,111750.0
1069.0,Above_Average,1977.0,Northpark_Villa,140000.0
1456.0,Above_Average,1975.0,Northpark_Villa,143000.0
1055.0,Good,1977.0,Northpark_Villa,148500.0
892.0,Average,1966.0,North_Ames,110000.0
1932.0,Very_Good,2008.0,Northridge_Heights,394617.0
2332.0,Very_Excellent,2007.0,Northridge_Heights,426000.0
2084.0,Very_Excellent,2007.0,Northridge_Heights,385000.0
2713.0,Excellent,2008.0,Northridge_Heights,446261.0
1582.0,Very_Good,2007.0,Northridge_Heights,317500.0
1710.0,Very_Good,2007.0,Northridge_Heights,372402.0
2464.0,Very_Good,2007.0,Northridge_Heights,417500.0
1950.0,Excellent,2007.0,Northridge_Heights,383000.0
2748.0,Excellent,2006.0,Northridge_Heights,390000.0
2790.0,Very_Excellent,2005.0,Northridge_Heights,460000.0
